threshold,precision,recall
0.04877319814186679,0.1415492957746479,1.0
0.048833595388069403,0.1416490486257928,1.0
0.048979210341025495,0.14174894217207334,1.0
0.049776407090680166,0.14184897671136204,1.0
0.04993960138801621,0.1419491525423729,1.0
0.05012627556123056,0.1420494699646643,1.0
0.05028523126322403,0.14214992927864215,1.0
0.05047694868017411,0.14225053078556263,1.0
0.05059563996332353,0.1423512747875354,1.0
0.05073143980911594,0.14245216158752658,1.0
0.050738130450792715,0.1425531914893617,1.0
0.050745820297976564,0.1426543647977289,1.0
0.05085369564906049,0.14275568181818182,1.0
0.05086384485032908,0.14285714285714285,1.0
0.05087433556239456,0.14295874822190613,1.0
0.05093061257378798,0.14306049822064057,1.0
0.05098924862081973,0.14316239316239315,1.0
0.051189559799713034,0.14326443335709194,1.0
0.05129920012233915,0.1433666191155492,1.0
0.051299769427079554,0.14346895074946467,1.0
0.0516762112662477,0.14285714285714285,0.9950248756218906
0.05186251270497664,0.14295925661186562,0.9950248756218906
0.05196026414843231,0.1430615164520744,0.9950248756218906
0.05205073901050095,0.14316392269148176,0.9950248756218906
0.052064399712386855,0.14326647564469913,0.9950248756218906
0.05210071824596017,0.14336917562724014,0.9950248756218906
0.05223071176082285,0.14347202295552366,0.9950248756218906
0.0530409759829912,0.14357501794687724,0.9950248756218906
0.053408389890480086,0.14367816091954022,0.9950248756218906
0.053430827112637407,0.14378145219266714,0.9950248756218906
0.05346555065559282,0.14388489208633093,0.9950248756218906
0.053660106555334396,0.14398848092152627,0.9950248756218906
0.05396057222090343,0.1440922190201729,0.9950248756218906
0.054015115655292385,0.14419610670511895,0.9950248756218906
0.05404881271231868,0.1443001443001443,0.9950248756218906
0.05419857566812414,0.1444043321299639,0.9950248756218906
0.05452371693406738,0.14450867052023122,0.9950248756218906
0.05460528410457359,0.14461315979754158,0.9950248756218906
0.054731445912430524,0.1447178002894356,0.9950248756218906
0.05479271900078316,0.14482259232440262,0.9950248756218906
0.05495188001351936,0.14492753623188406,0.9950248756218906
0.05502923713627279,0.145032632342277,0.9950248756218906
0.05513124284280635,0.14513788098693758,0.9950248756218906
0.055228854731115405,0.14524328249818447,0.9950248756218906
0.05536695325754646,0.14534883720930233,0.9950248756218906
0.055425400081695435,0.14545454545454545,0.9950248756218906
0.05552229732257964,0.14556040756914118,0.9950248756218906
0.05561530959109682,0.14566642388929352,0.9950248756218906
0.055642418659713165,0.1457725947521866,0.9950248756218906
0.056010566620778385,0.14587892049598833,0.9950248756218906
0.05607054448155733,0.145985401459854,0.9950248756218906
0.0561997272155415,0.14609203798392986,0.9950248756218906
0.05625103017619668,0.14546783625730994,0.9900497512437811
0.05636464609458268,0.14557425018288223,0.9900497512437811
0.056612735747403636,0.14568081991215226,0.9900497512437811
0.056685978098023004,0.1457875457875458,0.9900497512437811
0.05681376451233753,0.14589442815249268,0.9900497512437811
0.056818777922006146,0.14600146735143066,0.9900497512437811
0.05702168412645501,0.1461086637298091,0.9900497512437811
0.05712243029993809,0.1462160176340926,0.9900497512437811
0.05713251078167923,0.1463235294117647,0.9900497512437811
0.05714081324339375,0.14643119941133187,0.9900497512437811
0.05722201125459694,0.14653902798232696,0.9900497512437811
0.05750666918354102,0.1466470154753132,0.9900497512437811
0.05771905864843337,0.1467551622418879,0.9900497512437811
0.057795235580304256,0.14686346863468636,0.9900497512437811
0.05781778947208717,0.14697193500738553,0.9900497512437811
0.058507971462599735,0.14708056171470807,0.9900497512437811
0.058543498608083826,0.14718934911242604,0.9900497512437811
0.05861466651038682,0.14729829755736493,0.9900497512437811
0.05868454718351968,0.1474074074074074,0.9900497512437811
0.05895446700110402,0.1475166790214974,0.9900497512437811
0.0590458826254016,0.1476261127596439,0.9900497512437811
0.05917257362087867,0.147735708982925,0.9900497512437811
0.0591911471808555,0.14784546805349183,0.9900497512437811
0.05956546787755156,0.1479553903345725,0.9900497512437811
0.05964522520965975,0.1480654761904762,0.9900497512437811
0.05981167133618493,0.14817572598659717,0.9900497512437811
0.05983024572391324,0.1482861400894188,0.9900497512437811
0.06012746658142344,0.14839671886651754,0.9900497512437811
0.060137149770711114,0.14850746268656717,0.9900497512437811
0.06020191064880428,0.1486183719193428,0.9900497512437811
0.06042415082120825,0.14872944693572496,0.9900497512437811
0.060672524553265286,0.14884068810770382,0.9900497512437811
0.06087960307348078,0.14895209580838323,0.9900497512437811
0.061135591023778746,0.149063670411985,0.9900497512437811
0.06115204070834748,0.14917541229385306,0.9900497512437811
0.061175501496608775,0.14928732183045762,0.9900497512437811
0.06122928566755598,0.1493993993993994,0.9900497512437811
0.06127607646120619,0.14951164537941397,0.9900497512437811
0.06132191149187569,0.14962406015037594,0.9900497512437811
0.061452736387014234,0.14973664409330323,0.9900497512437811
0.06201552527579779,0.14909638554216867,0.9850746268656716
